@RELATION "Parabola 2000"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.796776392369,0.41225434208,0.000678125337677
0.258102299911,0.132348377436,0.00790927092912
0.742178977849,0.637074813976,0.00110201679692
0.80387915015,0.671211893216,0.00270688412769
0.790653167218,0.588877475157,0.000667319071407
0.309738628605,0.291670299851,0.00157109925665
0.4853870868,0.105140905637,3.32933808972e-05
0.350269795765,0.507232645077,1.17277079253e-06
0.132018783505,0.641929306125,0.0027276928211
0.0143813782296,0.946979021707,0.0471156237952
0.829049427309,0.298584140515,0.00439247811516
0.635862500169,0.0250642822165,0.00416359874449
0.443619891819,0.0699721133222,0.000587820935238
0.327971719016,0.469560680835,2.74201336926e-05
0.523537757809,0.85274924523,6.89385851663e-05
0.685281469206,0.357173001049,0.000700300753545
0.0138484050461,0.343855024267,0.00576234768429
0.822850874778,0.367957138418,0.00181732997635
0.202478610175,0.104033447717,0.0138788471394
0.55780577283,0.64876860516,7.3954568237e-05
0.0245834674485,0.121665642938,0.0323519247914
0.188273018058,0.407802445122,0.000826014358567
0.389836798759,0.27272899389,0.000626846440846
0.712555540476,0.933135866927,0.00847604308697
0.0116275497343,0.768910974628,0.0172472304859
0.655794964015,0.811604363926,0.00235675204658
0.131455934804,0.0418585694246,0.0285087371079
0.940801016611,0.566851954448,0.000868387157463
0.41198355948,0.834473962661,0.000866666946476
0.264049877488,0.323142837167,0.00174134860286
0.572166193543,0.0889949898308,0.000879755173469
0.783153626938,0.34648483981,0.0018894995728
0.692378090188,0.338723011871,0.00096262254028
0.731978481352,0.574377411634,0.000297699101096
0.242377562952,0.353193830396,0.00143039499979
0.949831295946,0.0971793665523,0.0328339211159
0.682624585301,0.43774878865,0.000129245103643
0.143160800436,0.58503858635,0.000920825159872
0.0258990398855,0.67821133432,0.0071385879318
0.81345251385,0.794118532489,0.00849940051994
0.851080420936,0.736336873297,0.00688456004296
0.51660182823,0.948729949837,5.54985895459e-05
0.0985088360202,0.134153022399,0.0215750060692
0.975513390366,0.332130721034,0.00637188534103
0.38561898534,0.426493109745,7.06909779494e-05
0.641775855243,0.556234258205,6.35633082884e-05
0.506189151526,0.566555931896,1.69681997557e-07
0.265371831344,0.487130867933,9.11714406109e-06
0.365723726218,0.709062656524,0.000788045858548
0.593976506383,0.768338629743,0.00063592366552
0.679908415578,0.892406924741,0.00498397990981
0.0922028182733,0.320792199811,0.00534075010558
0.324555542449,0.831754595159,0.00338776440087
0.200940494392,0.695101322993,0.00340436134616
0.886512026113,0.867918521129,0.0202222429826
0.164448644363,0.896385948136,0.0176910861007
0.924681996971,0.712787463422,0.00816619557396
0.413710883676,0.961008155225,0.00158244731262
0.00976507072368,0.33941250091,0.00619772029357
0.108771330882,0.255604612361,0.00914212921493
0.699876397903,0.991904622348,0.00966684678862
0.307940001805,0.917925853344,0.00644276538507
0.358697067056,0.999797395696,0.00498758523159
0.67510499886,0.85866347481,0.00394431319309
0.896395703209,0.163474711134,0.0177948072391
0.854330074834,0.731078738058,0.00670403088224
0.654104878759,0.400110312923,0.000236959476387
0.856460626268,0.718605445948,0.00607218627073
0.327964189035,0.455610641094,5.83170388219e-05
0.374673141161,0.833478205128,0.00174671970731
0.721300829303,0.754834551248,0.00318040702499
0.0947148940753,0.396372726221,0.00176388161492
0.37469476265,0.435511850513,6.52977589987e-05
0.0688982005099,0.328965690273,0.00543658459023
0.864213823049,0.196661952208,0.0122058105274
0.547299320001,0.792835473762,0.000191847951083
0.733221871775,0.0867642969508,0.00928825707514
0.68758367744,0.393599093042,0.000398364611393
0.753303005159,0.839827838445,0.00740966529332
0.0524102518127,0.0943229344407,0.0329701690226
0.760288770144,0.654556649322,0.00161840141966
0.464483270024,0.262787957093,7.09805588631e-05
0.20708825754,0.123404578875,0.0121681242386
0.443796296312,0.310911301255,0.000112943441571
0.724977929887,0.919041189501,0.00888777927366
0.276832405582,0.271967319031,0.00258974170495
0.64211274612,0.261401533623,0.00114974454831
0.788313712235,0.0196407847876,0.019180629181
0.288510636681,0.33475822182,0.00122128431416
0.159047229991,0.849568079149,0.0142053514367
0.248783204041,0.584561520387,0.000451276699294
0.359246305005,0.709304020369,0.000867910115371
0.673943338526,0.871579266887,0.00417752011494
0.30337071123,0.192389150435,0.00365847182673
0.29735000596,0.302548965865,0.00160107625217
0.976069146065,0.756908074647,0.0149587595231
0.86885640064,0.978088334868,0.0310978913964
0.342933258034,0.87843771061,0.00353311101349
0.0822458186496,0.0173917642153,0.0406472406631
0.132211189275,0.307017824518,0.00503768978688
0.474169598202,0.128768227612,9.19501836998e-05
0.545975412319,0.89837228762,0.0003354513196
0.0547607615683,0.695754686379,0.00759645900108
0.437389662843,0.415333354167,2.81006777755e-05
0.837944831487,0.204185234223,0.00999381519099
0.610088813199,0.544200782679,2.36780699389e-05
0.632658335631,0.66217179507,0.000462828118716
0.915347783122,0.155010886376,0.020532156943
0.263755484966,0.210008408297,0.00469347252321
0.941712771262,0.652555129811,0.00454081223544
0.720886410882,0.978151316229,0.0111549777481
0.511736562587,0.55492505958,4.15549641034e-07
0.551622953324,0.0496476920613,0.000540493504205
0.274749709549,0.402245452581,0.000484846938944
0.308654659139,0.499195355139,2.37052351689e-08
0.441420828051,0.671483631627,0.000100909441229
0.194214411578,0.902576051591,0.0151540912805
0.58602800432,0.442889157741,2.41388639327e-05
0.595013306119,0.190024799027,0.000867406677171
0.657602933941,0.261970567273,0.001407310472
0.825513920025,0.210989704677,0.00885045825138
0.790693273274,0.417253024486,0.000578594394777
0.0564661914763,0.59000165433,0.00159350871872
0.314257769883,0.820231816987,0.00353793842661
0.755908567977,0.18570615191,0.00646906349463
0.869362978246,0.294274415122,0.00577408719764
0.863059658559,0.817383697996,0.0132777724566
0.219930974122,0.36444967302,0.00144122338668
0.137944281702,0.634143441682,0.00235879235569
0.346257250523,0.951946889019,0.00482796473999
0.162768987822,0.860429795681,0.0147739417845
0.955652234534,0.223083580139,0.0159207830798
0.138114247405,0.372227058285,0.00213806428005
0.857796726225,0.0160520451449,0.0299826519161
0.642123870676,0.41144840203,0.000158389671834
0.852827255637,0.649201638377,0.00277122276262
0.735616755265,0.563285251245,0.000222339875971
0.925484650396,0.951363809493,0.0368825774504
0.192594257486,0.680873210058,0.00309152273653
0.416477323714,0.548657172613,1.65159113094e-05
0.978069804632,0.7641424778,0.0159462703608
0.149486623065,0.202131380643,0.0109008082126
0.223134076675,0.56126101023,0.000287678443771
0.237093771864,0.887468838259,0.0103770834723
0.191800710398,0.216855882087,0.00761514811079
0.30928595727,0.364546824203,0.000667334731588
0.269336828779,0.783994602889,0.00429117958862
0.104745486007,0.332736366721,0.00437075768086
0.04328555825,0.0458389129728,0.0430238559357
0.170358176575,0.28182419014,0.00517246795819
0.199941944004,0.522675781333,4.62951081732e-05
0.564236909474,0.730516002039,0.000219266070736
0.881159254072,0.791140807866,0.0123145657609
0.139360591216,0.000816998709754,0.0324090231138
0.455130688018,0.544219357581,3.93662166348e-06
0.139250231977,0.00381340089068,0.0320407137886
0.220093836721,0.432768332086,0.00035413813335
0.214230258799,0.0473765690221,0.0167304086007
0.29444386002,0.716788352681,0.00198578761629
0.49956114041,0.06856133237,3.58500131022e-08
0.01045823159,0.449538576045,0.000610236959994
0.686528954637,0.553484503784,9.95287281591e-05
0.87673319188,0.365574298761,0.00256467531482
0.266406828186,0.451557671778,0.000128047263994
0.560472770336,0.787504982812,0.000302280743111
0.283344012386,0.767777205373,0.00336580228864
0.443356942224,0.247202947112,0.000205039433435
0.0708462663197,0.264640018201,0.010202134251
0.328335680355,0.310656849538,0.00105647511372
0.469394739782,0.0840456188535,0.00016206288235
0.442034053973,0.333347109764,9.33193179898e-05
0.771465221592,0.59085569715,0.000608320885168
0.870351169262,0.900556029954,0.0220066526272
0.127370385297,0.632585820934,0.00244089388211
0.845973883032,0.908867695439,0.0200102368217
0.28834926966,0.457633957758,8.04035700664e-05
0.462256207712,0.481609721209,4.81800995715e-07
0.14838575648,0.77180521629,0.00913373681488
0.112189307236,0.23389292033,0.0106500688778
0.979270444032,0.496435407526,2.91864360478e-06
0.996184884697,0.74451511925,0.0147196843471
0.0623285508919,0.225727532644,0.014409896477
0.477756507483,0.818820468117,5.02919351051e-05
0.0438154362097,0.666876182909,0.00579521944497
0.0366531727157,0.667207478455,0.00600238409152
0.0651387670153,0.133321373787,0.0254256800085
0.240097398063,0.126419067151,0.00942737231723
0.0622464471455,0.541671123298,0.000332758972224
0.316909367018,0.0395002086873,0.0071087154041
0.571031179582,0.0850534355449,0.000868725160816
0.189077284146,0.464726676375,0.00012028117749
0.78256234151,0.0776977357089,0.0142388653001
0.867760271432,0.290911793652,0.00591273883504
0.192341778396,0.329628683231,0.00274745134773
0.843708349652,0.57071606685,0.000590767180386
0.212243089552,0.490552516189,7.39067043556e-06
0.315949939035,0.919768340936,0.00596885863075
0.365105971024,0.296661455594,0.000752358571499
0.485159324651,0.735765999417,1.22424877422e-05
0.549519646607,0.821300039558,0.000253149242087
0.257705315343,0.974962807283,0.0132436281864
0.684258018,0.288847531964,0.00151371848563
0.23752269277,0.543005441548,0.000127417871503
0.695222492654,0.304124724202,0.00146224097402
0.656309148932,0.313631809622,0.000848618262051
0.907845740734,0.646818456298,0.00358552842028
0.74043221873,0.313344298075,0.00201403888287
0.424487432009,0.867428886649,0.000769812702824
0.255599997747,0.613997444627,0.000776233968266
0.532675817,0.392690881303,1.22949330028e-05
0.811090514492,0.79920892756,0.00866408358462
0.960816624403,0.589183832737,0.0016889956911
0.583805591806,0.661000249862,0.000182053525938
0.686202664878,0.308030070277,0.00127772736506
0.150277536134,0.0386128422565,0.026036227833
0.37245944589,0.329344411194,0.000473737354097
0.00899516148414,0.171968626254,0.0259419315494
0.0761176104565,0.285987303395,0.00822943134272
0.713491691114,0.0200034137999,0.0105011836089
0.399711144355,0.423735953743,5.84985415198e-05
0.788848330529,0.968913255908,0.0183452968626
0.657022929862,0.659447023136,0.00062684329362
0.909600127875,0.591074991616,0.00139161290334
0.844585404257,0.330846569351,0.0033974680114
0.611466629605,0.465903759668,1.44445070905e-05
0.525456825875,0.883610255864,9.53649802375e-05
0.980373348988,0.314186493421,0.00796732197216
0.80716172611,0.678259314225,0.00299804855217
0.949933884742,0.540335967923,0.000329368732543
0.303793141011,0.958924730489,0.00810795433053
0.765576339979,0.765597490305,0.00497538504862
0.277127946667,0.932468286251,0.00929008653009
0.197851821785,0.554713449927,0.000273292780857
0.0727985618787,0.465010023212,0.000223435780249
0.844665768318,0.649326878927,0.0026489409687
0.447451460835,0.0598334758286,0.000535001888439
0.0991618188267,0.849314706395,0.0196052283878
0.017654547139,0.881449326031,0.0338524481233
0.848603056268,0.574211102141,0.000669268128414
0.918179140208,0.577337717983,0.00104594160129
0.846181977484,0.475767982346,7.03700828363e-05
0.729875363647,0.578505606602,0.00032567633788
0.962336210923,0.495258205983,4.80619278848e-06
0.254248746581,0.926945413304,0.0110087038232
0.437564295859,0.742943829419,0.000230079419834
0.930847718731,0.788030289021,0.0154001132981
0.959749393101,0.75470156708,0.013712150247
0.704675434572,0.937038897435,0.00800150398872
0.175204202795,0.465228746413,0.000127544430361
0.51905995571,0.236590451006,2.5206166678e-05
0.118336294282,0.841100776626,0.0169483389885
0.0366986066014,0.504312213412,3.99142253328e-06
0.0886256392578,0.61330772346,0.00217266850432
0.658432167522,0.134261393405,0.0033575952334
0.662795901648,0.0579566939718,0.00517865013537
0.747139416193,0.163431724178,0.00691879381835
0.639180753223,0.174265015691,0.00205535656526
0.323161636514,0.332170641335,0.000880823401398
0.395592010185,0.7819000719,0.000866279110403
0.925220302826,0.454884733515,0.000368023065765
0.952641713056,0.695771760179,0.00785252338866
0.71715866033,0.972357437799,0.0105219400734
0.507419829433,0.0409398312837,1.16018452294e-05
0.627481058029,0.697418317598,0.00063338272116
0.571897282491,0.240791746462,0.000347314250573
0.562764697615,0.195476326246,0.000365319624514
0.420508284904,0.57815938762,3.86016644004e-05
0.3840394464,0.47014181144,1.19880203854e-05
0.216676194329,0.220860510968,0.00625473179564
0.514648608492,0.227788364344,1.59003291309e-05
0.212638741487,0.120816082081,0.0118728847799
0.561251876219,0.488425231725,5.02647356581e-07
0.151262029703,0.698362701605,0.00478540280942
0.50311740991,0.98778985509,2.31234883249e-06
0.769874599259,0.421929955979,0.000443907895291
0.213593442364,0.0657053135799,0.0154715899485
0.505408247678,0.42778151225,1.52549196758e-07
0.885796244254,0.584429371179,0.0010609699911
0.443536265036,0.303263173253,0.00012339868434
0.234618063949,0.745130922646,0.0042319342918
0.697943715735,0.885033518641,0.00580872094518
0.587286777449,0.692450979174,0.000282187108987
0.068003820488,0.723332093949,0.00930812244773
0.58207836847,0.246256229072,0.000433758710903
0.866051000477,0.392783899249,0.00154029254619
0.31985565943,0.092874553167,0.00537895290826
0.46853097025,0.406280204108,8.69819969738e-06
0.487096470658,0.881158178003,2.41895345585e-05
0.594766261259,0.630551172147,0.000153062585508
0.0631529567269,0.143379065951,0.0242701503951
0.568410440449,0.0532803061736,0.000933931386719
0.0418891486294,0.0149391318821,0.049378016178
0.752267997259,0.0306507496258,0.0140189851555
0.607193231188,0.701524179969,0.00046664761429
0.868939801966,0.663693750669,0.00364733135363
0.363661692249,0.154400717097,0.00222014563438
0.657062836199,0.88302152049,0.00361903866527
0.39536671533,0.448958250158,2.85227126965e-05
0.0682873499144,0.0226347949569,0.0424708614206
0.445920660918,0.945063570468,0.000579304425245
0.431062769549,0.332880718147,0.000132727460422
0.11322633887,0.756385463116,0.00983332917357
0.440515466572,0.175622659699,0.000372313801892
0.6903418983,0.0401176309432,0.00766235576297
0.796398484088,0.0271146140635,0.0196455296409
0.00471473082544,0.308730405374,0.00897434368751
0.742441825147,0.245487668375,0.00380743720013
0.62931115597,0.789702258548,0.00140338150978
0.331101342288,0.883942675659,0.00420518561843
0.995269916842,0.0919997390869,0.0408323880745
0.683398769684,0.285716925294,0.0015444312286
0.162642667092,0.895177567081,0.0177731692024
0.224030811703,0.538045869163,0.000110239240512
0.0595831161177,0.301535460491,0.00764000708311
0.462211336357,0.0254026473355,0.000321642693518
0.698973747912,0.406837565597,0.000343615873337
0.937378171057,0.615410915432,0.00254805020085
0.890999674814,0.355428637675,0.00319534193749
0.363407560976,0.818630124013,0.00189420502804
0.757857997546,0.868286482995,0.00901846803771
0.587037463638,0.441210105224,2.61829043533e-05
0.526826416677,0.345618876828,1.715195878e-05
0.50927824968,0.73751464033,4.85638243597e-06
0.660757005949,0.702729909449,0.00106212460752
0.646734604891,0.866686368736,0.00289504037836
0.145397968135,0.454885398855,0.000255927340607
0.238958394419,0.254166102831,0.00411815791441
0.923352435975,0.675124959956,0.00549667708496
0.723679316072,0.903891120101,0.0081616931374
0.89964449724,0.186039412192,0.0157433786878
0.174599719796,0.0338213970475,0.0230112662397
0.644402518453,0.8564381776,0.00264921962948
0.903340535483,0.0552634693204,0.0321772814207
0.758613916242,0.116400274,0.00984147873604
0.931291413464,0.631494191409,0.00321628674924
0.671823704044,0.656614167896,0.000724149522662
0.536684507989,0.84162822052,0.000157062633482
0.632289582195,0.972789716714,0.00391189630016
0.19012148011,0.0894687246256,0.0161836114407
0.885793153688,0.891213151647,0.0227790666496
0.448470127432,0.666567255976,7.36711415549e-05
0.06243499323,0.549353912524,0.000466367566764
0.180181029831,0.437358812509,0.000401354748096
0.329045703392,0.925972779668,0.00530302575849
0.721988770985,0.281728939446,0.0023477634154
0.99189593476,0.705975990605,0.0102654895954
0.892209505929,0.857529125831,0.0196634213248
0.00906884098763,0.422184519337,0.00145939617426
0.562851903849,0.163477234838,0.000447368882265
0.255153035212,0.712684237263,0.00271181499351
0.837659982297,0.350778136813,0.00253877435856
0.500293152379,0.768531435458,6.19693745695e-09
0.898390003715,0.341955562959,0.00396438015149
0.841778977202,0.959642062296,0.024679151309
0.365868652425,0.406386518272,0.000157665753911
0.654490456379,0.882706699915,0.00349571037042
0.763585818956,0.260857984643,0.00397334112594
0.595783751213,0.581311271398,6.06575949334e-05
0.318483537037,0.383616496937,0.000446287672306
0.895555957583,0.333632344455,0.00433065565623
0.704504001431,0.464278557802,5.336562366e-05
0.883333216505,0.294551668407,0.0062023767663
0.351584104751,0.649496996019,0.000492295384795
0.478107348567,0.0617888846369,9.20372224096e-05
0.341340296727,0.802649506931,0.00230575530687
0.602450706239,0.570087680507,5.15600450677e-05
0.964523672913,0.223904905866,0.0164487569043
0.764002158979,0.548475744938,0.000163781159121
0.41993226055,0.92788471515,0.00117373128459
0.403676598796,0.271134127295,0.000485988165807
0.263335593052,0.838964450842,0.00643538007941
0.170439744036,0.576950359909,0.000643118457275
0.160484847935,0.392787754348,0.00132497324132
0.767566404218,0.152524186733,0.00864395156388
0.0306797773617,0.479759618034,9.02351914512e-05
0.486123512163,0.182382336972,1.94253302349e-05
0.000940030263928,0.26302462854,0.0139865917068
0.973101022237,0.977802298328,0.0510980399835
0.857480004232,0.799814344376,0.0114870450362
0.997735021024,0.592516124792,0.00212046576302
0.922306593658,0.14464061777,0.022521188056
0.979962579922,0.841237956946,0.0268243634241
0.21233011323,0.239076449453,0.00563398081804
0.903550683441,0.833757135858,0.018140835869
0.135837829725,0.206751966068,0.0114040700267
0.703653290118,0.0601318572866,0.00802468290771
0.241304938532,0.632319285376,0.00117171656427
0.922652170597,0.513526400011,3.2683658226e-05
0.109335909428,0.313005866235,0.00533657910153
0.287703018932,0.13714677638,0.00593402823321
0.503335961302,0.190086866535,1.06886281955e-06
0.140581406925,0.57839702023,0.00079396286774
0.716314157566,0.238788929308,0.00319266276885
0.19374029855,0.778323285406,0.00726572228978
0.696821475663,0.383138026569,0.000529043519641
0.867666082433,0.99192828156,0.0327122727033
0.589835469024,0.408887422379,6.69965355565e-05
0.826535337236,0.78702716334,0.00878428407035
0.692635564656,0.796941710581,0.003272015502
0.482565282259,0.954953468741,6.29163910005e-05
0.648612739882,0.0288052404558,0.00490357684524
0.388656672891,0.271321701982,0.000648303388533
0.42859052657,0.424641097626,2.89588152106e-05
0.0101945845484,0.178650168032,0.0247744099286
0.812653219236,0.951524390223,0.0199291253638
0.843143106592,0.757286908957,0.00779445827077
0.267890140939,0.967009392738,0.0117500146088
0.899743167061,0.46825009444,0.000161081985292
0.192715269534,0.632664969336,0.00166186018001
0.371965613486,0.614353718931,0.000214364978989
0.93046401578,0.654303874376,0.00441191734276
0.686017872031,0.407872002289,0.000293692332641
0.592902081613,0.614619689377,0.000113388587331
0.00611129972607,0.149032558961,0.030046358061
0.192132046797,0.692368030386,0.00350747646407
0.655004390677,0.176377116081,0.00251632335164
0.677815150889,0.504045578044,5.17486104409e-07
0.102972464736,0.596194102302,0.00145860650982
0.995347541964,0.398769772585,0.00251443520984
0.60574182289,0.473626767586,7.77714703752e-06
0.79786824512,0.550441106421,0.00022574473078
0.472745145964,0.342410837516,1.84476230508e-05
0.256279607029,0.734606287362,0.00326936217056
0.858599639682,0.62527284713,0.00201805776602
0.852973518763,0.724750863486,0.00629342392376
0.91405819191,0.0462420089706,0.0352997260858
0.647136988695,0.991597975926,0.0052319537863
0.681838861545,0.845423870545,0.00394528244317
0.93863410589,0.181085124345,0.0195683563568
0.399047516454,0.918037696879,0.00178100405341
0.641386844166,0.745053794693,0.00120044112676
0.467630905064,0.854192252799,0.000131443534322
0.81862333687,0.10339677509,0.01596862954
0.733229143106,0.944189948848,0.0107325541293
0.765113493868,0.747038409351,0.00428936131878
0.921681663549,0.219031726891,0.0140373134417
0.844519145719,0.835693053347,0.0133755433078
0.788265657739,0.639919487523,0.00162683019281
0.530430007913,0.0939361952877,0.0001526837049
0.151175898246,0.625955255643,0.0019303922109
0.907541190545,0.212079044983,0.0137685931783
0.737910666234,0.689695302068,0.00203676525224
0.967720059642,0.114359662086,0.0325339580431
0.206181427308,0.913943611709,0.0147924754993
0.426869339422,0.801946437877,0.000487594517461
0.937269139017,0.60496227923,0.00210651308042
0.538762005027,0.827936971433,0.00016158209332
0.701174285529,0.938125955971,0.00776860251428
0.628527857869,0.604781484351,0.000181369239347
0.921112025803,0.551428213716,0.000469027349563
0.744876307775,0.0774726793585,0.0107054056476
0.214516138122,0.222833173826,0.00626102767719
0.986192109325,0.222776087645,0.0181667478719
0.319367426796,0.0801477634473,0.00575155238209
0.632172585591,0.842513757603,0.00204945700734
0.4196194574,0.152217265462,0.000781480063059
0.695748449208,0.303869262687,0.00147396775262
0.150142690517,0.23665569944,0.0084884765069
0.121830084276,0.410489396084,0.00114583722745
0.0684751415402,0.685972127374,0.00644031865133
0.53604968825,0.827662130269,0.00013952612332
0.868706158106,0.699087287834,0.00538825130706
0.184395736104,0.464275787409,0.000127119171681
0.862032073921,0.730407570675,0.00695805065675
0.396482673759,0.0998757212541,0.00171559945924
0.28038148826,0.431523952176,0.000226159721946
0.740182763094,0.735007837376,0.00318601902901
0.0245085035895,0.215686225959,0.0182760067432
0.294901059339,0.436202738813,0.000171210700529
0.988245091839,0.00595268088429,0.058185244864
0.447829183499,0.389259040363,3.33788855681e-05
0.152156343962,0.387716609718,0.00152545432547
0.0997677249289,0.837451391673,0.0182409167918
0.921139806544,0.614398625059,0.00232110184143
0.344118459388,0.88292233976,0.00356295868601
0.221078875715,0.771459764101,0.00573289184948
0.275404746158,0.426740942312,0.000270722159265
0.482014545985,0.674619240507,9.86340805862e-06
0.968834084864,0.597436832298,0.00208681845518
0.520198872085,0.849205662903,4.97527159555e-05
0.313817914517,0.920849434293,0.0061394473139
0.868456801547,0.681512820065,0.0044728853264
0.284253051234,0.237118637252,0.00321668785678
0.321944940005,0.0169455063057,0.00739777116521
0.431695125071,0.556968324269,1.51415484492e-05
0.929500676526,0.897823448773,0.0291949987183
0.447787444288,0.875250196927,0.000383876707312
0.00317923413662,0.528679211178,0.000203017690829
0.383294327732,0.406193407526,0.0001198534805
0.804865932942,0.778000587097,0.00718305547274
0.380274849564,0.524298447837,8.46306832515e-06
0.916283754762,0.357575991188,0.00351516194256
0.569757021063,0.582111541513,3.28083404372e-05
0.137707255115,0.35074892844,0.00292384395028
0.925680979362,0.702249834136,0.00741216090363
0.496068810673,0.407410352583,1.32486851909e-07
0.923516287711,0.859607234364,0.0231951440761
0.597298097129,0.539396317507,1.46933204868e-05
0.256095189738,0.364575944036,0.0010910191276
0.200177071647,0.333986686757,0.0024775105784
0.73975614278,0.620601993535,0.000836081202642
0.186884330104,0.193822891127,0.00919083650611
0.841065927232,0.800385258546,0.0104962436139
0.235663559592,0.441190709617,0.000241660657622
0.907635189393,0.972480598294,0.0370946514391
0.832907450915,0.805329019404,0.0103319714299
0.870395580763,0.440653723982,0.000483190666972
0.597303696523,0.0279045284707,0.00211017438839
0.887678679569,0.903579111146,0.0244794239727
0.207287890986,0.395658764335,0.000932810291286
0.976483382992,0.637354938797,0.0042833550865
0.854604807446,0.932557907865,0.0235276066271
0.195861985708,0.492055878855,5.83758381323e-06
0.166435814064,0.717708710463,0.00527363953157
0.899376928164,0.590094894005,0.00129469151524
0.587877895347,0.899756608146,0.00123410069632
0.528544609795,0.113640297769,0.000121627524204
0.753943873865,0.957349553921,0.0134887591585
0.509415817227,0.87397125364,1.23991661568e-05
0.28787931028,0.192029583713,0.00426760348684
